"","MAP","MFRI"
"1012",475.933786972633,7.444
"1013",478.832491774542,6.091
"1014",478.527523790257,6.091
"1015",481.014584290063,5.583
"1016",493.693267285697,5.583
"1017",530.136675812932,5.583
"1018",531.953159410188,5.154
"1019",523.212144080131,4.786
"1020",516.200202361742,4.786
"1021",515.777909965489,3.941
"1022",514.819098108025,4.188
"1023",518.386051835412,3.941
"1024",525.088339583707,4.188
"1025",532.213855123079,4.188
"1026",539.063312196361,3.941
"1027",539.055959178648,4.786
"1028",541.644629620265,4.467
"1029",540.234536600643,4.188
"1030",539.66403158244,4.467
"1031",540.177041352426,5.583
"1032",536.92359470223,6.7
"1033",533.430144600568,6.7
"1034",529.366097144282,6.7
"1035",523.609265745498,5.583
"1036",522.601230191475,6.091
"1037",520.368571478694,5.583
"1038",518.690721103895,5.583
"1039",510.9809439181,5.583
"1040",504.704420074442,5.583
"1041",507.221708050564,5.583
"1042",507.692021391472,6.091
"1043",507.88941127565,6.7
"1044",528.706208526529,9.571
"1045",530.228008145223,7.444
"1046",524.302814632095,7.444
"1047",505.968301439627,11.167
"1048",510.062152065204,8.375
"1049",514.194738710067,8.375
"1050",517.625837638651,7.444
"1051",514.437917453187,7.444
"1052",513.848249971901,7.444
"1053",494.093180334782,7.444
"1054",484.582335130794,7.444
"1055",479.81360010279,7.444
"1056",475.981644020626,6.091
"1057",476.269459188917,6.7
"1058",480.335690319814,6.7
"1059",480.82137774471,6.091
"1060",481.121030931968,5.583
"1061",498.843676347138,5.583
"1062",539.770186234774,5.583
"1063",534.746656409865,5.583
"1064",526.841439175217,5.154
"1065",517.628532670239,4.786
"1066",516.124470340496,4.188
"1067",517.424352449505,4.467
"1068",521.216079953796,4.467
"1069",525.940227637218,4.467
"1070",528.9201065069,4.467
"1071",533.650712621172,3.941
"1072",532.77850210341,4.786
"1073",532.031816092944,3.941
"1074",533.17355024842,4.188
"1075",534.160981946072,4.467
"1076",536.267284185168,5.583
"1077",533.226439117949,6.091
"1078",530.700537359654,6.091
"1079",525.593292438823,4.467
"1080",525.286738224062,4.467
"1081",524.604783348537,4.467
"1082",522.306313778433,4.467
"1083",520.412115868365,4.786
"1084",517.780574428157,6.091
"1085",515.501147181334,6.7
"1086",514.425575478583,6.7
"1087",510.778655144861,6.091
"1088",514.36729994208,6.7
"1089",543.405922774617,8.375
"1090",553.833195652016,8.375
"1091",562.683873533124,8.375
"1092",566.176185471745,8.375
"1093",565.249783679082,8.375
"1094",541.995914064472,7.444
"1095",507.933138836738,6.7
"1096",496.970858745931,7.444
"1097",493.066772209653,7.444
"1098",489.493947418962,7.444
"1099",484.678821860818,7.444
"1100",482.542930202834,6.7
"1101",483.714857513073,6.7
"1102",491.039979852883,6.7
"1103",483.355702472264,6.7
"1104",483.898093887371,6.7
"1105",485.357443028711,6.091
"1106",482.272703881068,5.583
"1107",487.880508955717,5.583
"1108",494.845729412494,6.091
"1109",515.272070484047,6.091
"1110",521.533652398402,5.583
"1111",516.6430145703,5.154
"1112",515.853478718679,4.467
"1113",516.96416455746,4.467
"1114",519.604497250203,4.467
"1115",524.296924163821,4.467
"1116",525.966586302365,3.941
"1117",527.793576001784,4.188
"1118",527.404282415024,3.941
"1119",527.237011152902,3.941
"1120",528.726184089811,4.188
"1121",529.653702069854,5.154
"1122",530.755506355366,5.583
"1123",530.004264339166,6.7
"1124",527.036649036356,4.786
"1125",527,4.467
"1126",526.30476934169,4.467
"1127",526.012594156695,4.467
"1128",525.339333901842,4.467
"1129",522.152263929456,4.467
"1130",521.968248237924,6.091
"1131",518.640096616275,7.444
"1132",517.808184468756,6.7
"1133",515.720542518723,6.7
"1134",518.361508871432,6.091
"1135",518.093523089433,7.444
"1136",513.595060363306,8.375
"1137",563.166145400552,8.375
"1138",574.276177882478,7.444
"1139",575.12393700373,7.444
"1140",583.991544631827,8.375
"1141",579.284096919864,8.375
"1142",556.019296567423,8.375
"1143",524.614637577205,6.7
"1144",505.533721498256,6.7
"1145",499.966293073513,6.091
"1146",496.290814756782,6.091
"1147",491.424274075189,6.7
"1148",489.883673919405,6.7
"1149",488.391344459031,6.7
"1150",487.870494767083,6.7
"1151",504.215133209062,6.7
"1152",496.955876386012,6.091
"1153",492.53170901366,6.7
"1154",492.004576076322,6.7
"1155",487.144930340672,6.091
"1156",490.827653135581,5.583
"1157",494.792954073062,5.583
"1158",498.080243407164,5.583
"1159",515.174112261272,5.154
"1160",514.471652612991,4.467
"1161",514.148794699323,4.188
"1162",515.950910705755,4.188
"1163",520.35276939333,4.467
"1164",524.545424403598,4.188
"1165",525.074535414448,3.722
"1166",526.17692538488,3.941
"1167",524.377022402309,3.941
"1168",523.375458473596,3.526
"1169",523.147206520107,3.941
"1170",524.111832125033,3.941
"1171",528.072150663878,4.786
"1172",526.523038447456,4.786
"1173",526.987083231295,4.786
"1174",527,4.467
"1175",527,4.467
"1176",526.606579622078,4.467
"1177",527.169042718883,4.467
"1178",525.979734077878,4.467
"1179",523.87159317348,4.786
"1180",523.365307518815,7.444
"1181",523.957231254676,7.444
"1182",522.660275027347,6.7
"1183",522.228723044018,5.583
"1184",518.903692647081,6.7
"1185",575.643452570515,8.375
"1186",616.890536499883,7.444
"1187",619.793680103725,7.444
"1188",605.023762613458,7.444
"1189",616.208875925766,7.444
"1190",590.597050966793,7.444
"1191",560.533114008338,7.444
"1192",534.649093827867,6.091
"1193",516.574909315782,6.091
"1194",513.578297942125,6.091
"1195",506.620402594293,6.091
"1196",500.115553261401,6.091
"1197",496.680776223955,6.091
"1198",492.508927749676,6.091
"1199",490.770887839696,6.091
"1200",490.010688312765,6.7
"1201",491.894782628446,6.091
"1202",500.678167059407,6.091
"1203",505.946492789449,5.583
"1204",515.242858358979,6.091
"1205",508.177121629916,5.583
"1206",492.369790632091,5.154
"1207",491.659977875852,4.786
"1208",494.149900475323,4.786
"1209",508.258003741945,4.786
"1210",511.285602781102,5.583
"1211",514.402955441869,3.722
"1212",518.794169820026,3.35
"1213",519.83596796099,3.526
"1214",521.991635594457,3.35
"1215",524.564474501806,3.35
"1216",522.584266369663,3.35
"1217",521.193919365753,3.35
"1218",520.16328957542,3.35
"1219",519.349898328828,3.722
"1220",519.855600404148,4.188
"1221",520.788573625754,4.188
"1222",523.670655878747,4.786
"1223",526.626374117005,4.467
"1224",526.98715106454,4.467
"1225",527.265186715336,4.467
"1226",529.584743035339,4.786
"1227",530.543098200052,4.467
"1228",530.055050459442,4.786
"1229",523.978396557248,4.467
"1230",524.225097696135,5.154
"1231",526.106823031025,5.154
"1232",527.533631865503,6.091
"1233",526.866522290519,6.091
"1234",523.018059712333,6.091
"1235",525.749671872286,7.444
"1236",535.507283272039,7.444
"1237",533.344747670959,7.444
"1238",536.162375386604,6.7
"1239",554.872575392745,6.7
"1240",558.446619263431,6.7
"1241",545.8131942591,6.091
"1242",529.673562976172,6.091
"1243",521.746451852818,6.091
"1244",519.884961697735,6.091
"1245",511.277759591343,6.091
"1246",508.275330759198,6.091
"1247",502.313285959436,6.091
"1248",496.706357696314,6.091
"1249",495.759059052134,6.091
"1250",494.475580047172,6.091
"1251",493.295499164324,6.091
"1252",499.481379764124,6.091
"1253",504.394324615869,5.583
"1254",515.890821718902,5.583
"1255",507.991682367702,5.583
"1256",499.357064939349,5.154
"1257",499.11317760388,6.7
"1258",504.740025048991,4.786
"1259",501.073278256211,4.786
"1260",511.255559478138,5.154
"1261",514.316753870319,3.722
"1262",516.789531874786,3.35
"1263",517.987326515231,3.35
"1264",520.5879897114,3.35
"1265",522.253546971295,3.19
"1266",520.56343781519,3.35
"1267",517.399847642727,3.19
"1268",516.173598502667,3.526
"1269",516.130166500879,3.722
"1270",515.554026570804,4.188
"1271",516.260457465894,4.188
"1272",519.611541803315,4.467
"1273",524.946291301424,4.467
"1274",527.910586791077,4.786
"1275",529.056218708126,4.786
"1276",534.419373039557,4.467
"1277",533.638144990633,4.467
"1278",531.483261987084,6.091
"1279",526.817263985505,6.091
"1280",526.334225711006,6.7
"1281",528.413345996945,6.7
"1282",530.793305124878,6.7
"1283",530.644583621373,4.786
"1284",530.619554031712,5.583
"1285",535.094188766412,6.091
"1286",511.797207926953,5.583
"1287",510.327735102552,5.583
"1288",529.211644804379,5.154
"1289",536.68541956646,5.154
"1290",530.931968392491,6.7
"1291",542.9238709824,6.091
"1292",547.010997842674,6.7
"1293",555.775219389693,6.091
"1294",549.172412151223,6.091
"1295",530.624877838625,6.091
"1296",528.6075814565,6.091
"1297",532.127482363667,6.091
"1298",520.054836334299,6.091
"1299",511.852662368002,6.091
"1300",510.330961860085,6.091
"1301",503.521861009447,6.091
"1302",499.58631903531,6.091
"1303",505.640978703192,6.091
"1304",498.947396417604,6.091
"1305",499.170331102516,6.091
"1306",506.756542575648,5.583
"1307",516.489286994849,5.154
"1308",513.171710185148,4.467
"1309",506.255583934241,4.786
"1310",503.056043917639,5.583
"1311",508.184234600272,6.091
"1312",509.264323850441,6.091
"1313",511.37665850557,5.583
"1314",514.87832496433,3.35
"1315",515.076597774274,3.19
"1316",516.577687992478,3.19
"1317",517.372709308777,3.35
"1318",518.1308933358,3.35
"1319",518.047616923329,3.19
"1320",514.614837769993,3.19
"1321",513.018965102607,3.19
"1322",512.787213501142,3.35
"1323",513.076350735575,4.188
"1324",513.501555384624,3.941
"1325",517.765788306112,3.722
"1326",522.197706471981,3.941
"1327",528.87361935317,4.786
"1328",532.037165618782,4.786
"1329",536.830655967242,6.7
"1330",537.302643338971,6.7
"1331",534.927962255814,6.091
"1332",532.581536025153,6.091
"1333",532.336740278523,6.091
"1334",533.242524877447,6.7
"1335",536.259718662044,6.7
"1336",536.821526386525,6.7
"1337",536.562143959846,4.786
"1338",537.669830305946,5.583
"1339",524.07802048805,5.154
"1340",518.743439495311,5.583
"1341",523.962067901951,5.583
"1342",530.17348018956,5.583
"1343",543.574152443771,5.583
"1344",556.227251831992,5.583
"1345",547.446398860535,5.583
"1346",551.595157381858,5.583
"1347",547.321616728111,5.154
"1348",550.909407060077,6.091
"1349",546.670453310598,5.583
"1350",538.971912030993,6.091
"1351",536.893628633877,6.091
"1352",538.484390908345,6.091
"1353",523.033048895971,6.091
"1354",518.512401575852,5.583
"1355",513.529776467339,6.091
"1356",511.13473033571,6.091
"1357",507.591268092243,5.583
"1358",506.171847286033,6.091
"1359",506.456730648092,6.091
"1360",503.867062728551,5.154
"1361",508.807227429138,5.154
"1362",513.962095231692,5.154
"1363",514.862073727754,4.786
"1364",514.972326979904,4.786
"1365",508.071260656876,5.583
"1366",508.899275437564,5.583
"1367",510.124052804368,4.467
"1368",511.986341928668,3.19
"1369",513.780890471078,3.19
"1370",514.547912491174,3.19
"1371",513.696543066444,2.913
"1372",513.674300141243,3.19
"1373",513.652159051663,3.35
"1374",513.630119799863,3.19
"1375",512.815925231988,3.19
"1376",512.591460443791,3.19
"1377",511.809472995581,3.35
"1378",509.860936469464,3.941
"1379",511.425113506694,3.941
"1380",514.539732053549,3.941
"1381",520.050062216165,4.188
"1382",524.615427758866,4.786
"1383",532.24294063875,6.7
"1384",536.168215200405,6.7
"1385",537.290343703698,6.091
"1386",536.171038687007,6.091
"1387",535.414523074908,6.091
"1388",539.041840276789,6.091
"1389",538.315349580214,6.7
"1390",540.284318980743,6.7
"1391",541.330917899054,6.7
"1392",542.210504650193,6.7
"1393",542.523639206231,5.583
"1394",549.682085878824,4.786
"1395",545.955971863484,4.467
"1396",531.80607403262,4.786
"1397",524.619122736951,5.154
"1398",542.880683735831,5.583
"1399",558.187292982482,5.583
"1400",539.625302497806,5.154
"1401",548.120862446876,4.786
"1402",554.661893702997,5.583
"1403",563.161470830297,5.154
"1404",567.093292219009,5.583
"1405",543.915392524859,5.583
"1406",543.196366635096,5.154
"1407",549.059886195732,5.583
"1408",543.894899115088,6.091
"1409",528.893155386405,6.7
"1410",528.757684058442,5.583
"1411",519.841605016946,6.091
"1412",514.630161998327,6.091
"1413",512.448065486078,5.583
"1414",509.339236384375,5.154
"1415",510.877722181392,5.583
"1416",510.108013668752,5.583
"1417",510.950608581203,4.786
"1418",511.019994440066,5.583
"1419",511.465568070021,6.091
"1420",507.83774186237,5.583
"1421",506.995761625521,4.188
"1422",509.838600801597,4.786
"1423",510.800965105355,3.35
"1424",511.61593394276,3.045
"1425",511.715588423432,3.045
"1426",511.546412884591,3.35
"1427",511.674113084716,3.35
"1428",511.651962965125,3.35
"1429",511.629914724835,3.526
"1430",511.607968365994,3.35
"1431",510.822802497372,3.722
"1432",510.159763235234,3.722
"1433",508.846774225375,4.188
"1434",509.916573214127,4.188
"1435",512.767847870971,4.188
"1436",516.806888031856,4.188
"1437",522.762770347914,6.091
"1438",531.711264689622,7.444
"1439",532.449226824874,6.7
"1440",534.220110376786,6.091
"1441",534.43320799734,6.091
"1442",535.486461334155,6.091
"1443",538.756523264066,6.091
"1444",540.686209960621,6.091
"1445",540.936500281895,6.7
"1446",543.424164903319,6.091
"1447",547.216063442553,6.091
"1448",547.4511825127,4.467
"1449",548.648170436775,5.154
"1450",610.235959944528,4.467
"1451",605.535762166877,4.188
"1452",600.963139510643,4.467
"1453",563.898729065169,4.188
"1454",565.501744152427,4.467
"1455",607.349620959871,4.467
"1456",597.404832120552,4.786
"1457",557.527471278166,5.154
"1458",564.11800550662,4.786
"1459",574.432899876001,6.091
"1460",581.06809788533,6.091
"1461",567.863656481933,6.091
"1462",561.034199560851,6.091
"1463",570.341581297246,6.091
"1464",561.392503326804,6.091
"1465",539.347913434337,6.091
"1466",532.77575375304,6.091
"1467",526.127561149458,6.091
"1468",521.658152862822,5.154
"1469",519.410098029315,5.154
"1470",514.567347364953,5.154
"1471",510.932339345016,5.583
"1472",509.920679219799,4.786
"1473",509.851687347185,5.583
"1474",509.743063330376,6.091
"1475",508.717456773158,6.091
"1476",506.724249888196,5.154
"1477",505.127820075778,4.786
"1478",507.623862536175,4.188
"1479",508.881791996795,3.19
"1480",508.887079799695,2.913
"1481",509.709434372626,3.35
"1482",508.696984512745,3.35
"1483",509.66322506292,3.35
"1484",509.651769075362,3.35
"1485",509.809208360339,3.526
"1486",509.803878269338,3.722
"1487",509.203039744133,3.941
"1488",506.92323901506,3.722
"1489",507.488481146873,4.188
"1490",509.361123138128,4.188
"1491",509.727286647142,4.188
"1492",511.774709832812,4.188
"1493",517.991675571782,6.091
"1494",527.43346339158,7.444
"1495",528.382133556006,7.444
"1496",529.31594779942,6.7
"1497",529.699274512402,6.091
"1498",532.524673467404,6.091
"1499",534.382028664967,5.154
"1500",536.521030996415,5.154
"1501",537.447829286337,6.091
"1502",540.672877350645,6.091
"1503",546.623336332367,6.091
"1504",550.949596497082,4.467
"1505",550.244856613581,5.583
"1506",634.139313107905,4.188
"1507",648.990183451315,4.188
"1508",628.70883972358,4.188
"1509",625.771095344475,4.188
"1510",590.870962823374,3.941
"1511",569.286331000612,4.467
"1512",619.122098608356,4.467
"1513",623.028645328981,4.786
"1514",613.164490736417,4.786
"1515",616.314980684252,4.467
"1516",606.628412817762,5.154
"1517",584.137710970198,4.786
"1518",573.91622200916,5.583
"1519",587.897685138369,6.091
"1520",580.655557603533,5.583
"1521",575.578112596828,6.091
"1522",563.490982461807,5.583
"1523",544.59192199176,5.583
"1524",540.838058783603,5.154
"1525",553.211676519877,5.154
"1526",540.08032403034,5.154
"1527",517.421902505577,5.154
"1528",512.481178850908,4.786
"1529",507.949737970096,5.154
"1530",506.996289460927,4.786
"1531",506.934948046078,6.091
"1532",506.752377042444,6.091
"1533",504.992376852788,5.154
"1534",504.773459478781,4.786
"1535",503.880162709863,4.188
"1536",507.412307041719,3.35
"1537",507.612048074174,3.35
"1538",507.71782044072,3.35
"1539",506.859780569343,3.35
"1540",507.494629717777,3.35
"1541",507.814090758382,3.35
"1542",508.594141108947,3.526
"1543",508.235989832285,3.941
"1544",505.942861497908,3.526
"1545",505.781962148467,3.722
"1546",505.771132973674,3.722
"1547",507.575304638459,4.188
"1548",508.647294939919,4.188
"1549",510.707218005458,4.188
"1550",516.42025503995,4.188
"1551",519.13487324542,6.091
"1552",521.131430398049,7.444
"1553",523.244143713825,7.444
"1554",525.645313862279,6.091
"1555",527.95487345324,5.583
"1556",530.789442326334,5.583
"1557",532.399388092549,5.154
"1558",535.663995095295,5.583
"1559",537.751844359556,4.467
"1560",545.538379548512,4.467
"1561",549.983732190358,4.188
"1562",550.30984541607,4.786
"1563",550.047203767541,13.4
"1564",577.226309503587,4.188
